id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
558_Hpos_rhizo_FT_282.20529_1.006_hpos	C16H27NO3	[M + H]+	C16H27NO3	Alkaloids	0.585504651	Eicosanoids	0.350526214	Prostaglandins	0.461039841	Amino fatty acids	0.578799307	Amino fatty acids	0.578799307	Fatty acids and conjugates	0.91658473	Fatty Acyls	0.899462461	Lipids and lipid-like molecules	0.87398231	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_282.20529_1.006_hpos
559_Hpos_rhizo_FT_172.13253_1.245_hpos	C9H17NO2	[M + H]+	C9H17NO2	Amino acids and Peptides	0.662572205	Small peptides	0.835728884	Aminoacids	0.705620825	Gamma amino acids and derivatives	0.899203777	Amino acids and derivatives	0.995222032	"Amino acids, peptides, and analogues"	0.994932234	Carboxylic acids and derivatives	0.994560659	Organic acids and derivatives	0.99519062	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Gamma amino acids and derivatives; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_172.13253_1.245_hpos
560_Hpos_rhizo_FT_216.12208_4.426_hpos	C10H17NO4	[M + H]+	C10H17NO4	Amino acids and Peptides	0.947429359	Small peptides	0.991244197	Aminoacids	0.903630972	Alpha amino acids	0.783319354	Amino acids and derivatives	0.998939574	"Amino acids, peptides, and analogues"	0.998991072	Carboxylic acids and derivatives	0.999864221	Organic acids and derivatives	0.999839544	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alpha-amino ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Keto acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_216.12208_4.426_hpos
561_Hpos_rhizo_FT_399.1764_0.91_hpos	C16H31O9P	[M + H]+	C16H31O9P	Fatty acids	0.866320014	Glycerophospholipids	0.827259004	Wax monoesters	0.086245023	Trialkyl phosphates	0.690796375	Alkyl phosphates	0.997984171	Phosphate esters	0.997447371	Organic phosphoric acids and derivatives	0.997646272	Organic acids and derivatives	0.998663664	Organic compounds; Ethers; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Trialkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_399.1764_0.91_hpos
562_Hpos_rhizo_FT_231.16942_4.347_hpos	C11H22N2O3	[M + H]+	C11H22N2O3	Amino acids and Peptides	0.999920964	Small peptides	0.99998796	Dipeptides	0.999943852	Dipeptides	0.999969006	Peptides	0.999983311	"Amino acids, peptides, and analogues"	0.999999404	Carboxylic acids and derivatives	0.999999285	Organic acids and derivatives	1	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_231.16942_4.347_hpos
563_Hpos_rhizo_FT_160.13262_1.122_hpos	C8H17NO2	[M + H]+	C8H17NO2	Amino acids and Peptides	0.919095039	Small peptides	0.842084527	Aminoacids	0.670163929	Amino acids	0.998556316	Amino acids and derivatives	0.994076967	"Amino acids, peptides, and analogues"	0.993605852	Carboxylic acids and derivatives	0.999890804	Organic acids and derivatives	0.999942541	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_160.13262_1.122_hpos
564_Hpos_rhizo_FT_217.15394_4.353_hpos	C8H18N5O2	[M + H]+	C8H18N5O2	Amino acids and Peptides	0.960255086	Small peptides	0.985022843	Dipeptides	0.305322051	Valine and derivatives	0.926149547	Amino acids and derivatives	0.99528569	"Amino acids, peptides, and analogues"	0.995702207	Carboxylic acids and derivatives	0.995779157	Organic acids and derivatives	0.995010138	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_217.15394_4.353_hpos
565_Hpos_rhizo_FT_291.15801_1.029_hpos	C17H22O4	[M + H]+	C17H22O4	Terpenoids	0.996443927	Sesquiterpenoids	0.798506975	Eudesmane sesquiterpenoids	0.281722456	Sesquiterpenoids	0.806762934			Sesquiterpenoids	0.806762934	Prenol lipids	0.861975789	Lipids and lipid-like molecules	0.810859561	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Sesquiterpenoids; Carbonyl compounds; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	FT_291.15801_1.029_hpos
567_Hpos_rhizo_FT_246.14385_7.325_hpos	C10H19N3O4	[M + H]+	C10H19N3O4	Amino acids and Peptides	0.973906159	Small peptides	0.98989749	Dipeptides	0.983262777	Dipeptides	0.51357615	Peptides	0.683654666	"Amino acids, peptides, and analogues"	0.996595442	Carboxylic acids and derivatives	0.999677896	Organic acids and derivatives	0.999972105	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_246.14385_7.325_hpos
568_Hpos_rhizo_FT_275.17032_7.365_hpos	C11H22N4O4	[M + H]+	C11H22N4O4	Amino acids and Peptides	0.873646259	Small peptides	0.933368266	Aminoacids	0.590575635	Alpha amino acids	0.993392289	Amino acids and derivatives	0.999070585	"Amino acids, peptides, and analogues"	0.99905163	Carboxylic acids and derivatives	0.99992156	Organic acids and derivatives	0.999998927	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_275.17032_7.365_hpos
569_Hpos_rhizo_FT_219.13303_4.515_hpos	C7H16N5O3	[M + H]+	C7H16N5O3	Amino acids and Peptides	0.989232302	Small peptides	0.999049246	Dipeptides	0.574380934	Alpha amino acid amides	0.9901613	Amino acids and derivatives	0.999749362	"Amino acids, peptides, and analogues"	0.999807417	Carboxylic acids and derivatives	0.996621847	Organic acids and derivatives	0.999811113	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_219.13303_4.515_hpos
570_Hpos_rhizo_FT_504.32235_0.71_hpos	C31H41N3O3	[M + H]+	C31H41N3O3	Alkaloids	0.760370791	Anthranilic acid alkaloids	0.273671269	Quinoline alkaloids	0.275545269	Amino acids and derivatives	0.71867013	Amino acids and derivatives	0.71867013	"Amino acids, peptides, and analogues"	0.705515325	Carboxylic acids and derivatives	0.88245368	Organic acids and derivatives	0.936802864	"Organic compounds; Amino acids, peptides, and analogues; Pyridines and derivatives; Alkyl aryl ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolines and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Quinoline carboxamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_504.32235_0.71_hpos
571_Hpos_rhizo_FT_599.38649_0.959_hpos	C31H54N2O9	[M + H]+	C31H54N2O9	Polyketides	0.922354341	Linear polyketides	0.465985775	Open-chain polyketides	0.676518559	Amino acids and derivatives	0.718638182	Amino acids and derivatives	0.718638182	"Amino acids, peptides, and analogues"	0.689374804	Carboxylic acids and derivatives	0.996759832	Organic acids and derivatives	0.998996794	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_599.38649_0.959_hpos
572_Hpos_rhizo_FT_218.14913_7.024_hpos	C9H19N3O3	[M + H]+	C9H19N3O3	Amino acids and Peptides	0.772614956	Small peptides	0.870663881	Dipeptides	0.423030674	Alpha amino acids	0.662600935	Amino acids and derivatives	0.904331923	"Amino acids, peptides, and analogues"	0.901157081	Carboxylic acids and derivatives	0.994064271	Organic acids and derivatives	0.999603331	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_218.14913_7.024_hpos
573_Hpos_rhizo_FT_227.17439_1.332_hpos	C12H22N2O2	[M + H]+	C12H22N2O2	Alkaloids	0.494781464	Small peptides	0.2819767	Quinolizidine alkaloids	0.227331042	Amino acids and derivatives	0.787680924	Amino acids and derivatives	0.787680924	"Amino acids, peptides, and analogues"	0.789836228	Carboxylic acids and derivatives	0.983600318	Organic acids and derivatives	0.995167494	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_227.17439_1.332_hpos
574_Rpneg_rhizo_FT_311.22217_9.435_rpneg	C18H32O4	[M - H]-	C18H32O4	Fatty acids	0.925344527	Octadecanoids	0.966042638	Other Octadecanoids	0.982131243	Lineolic acids and derivatives	0.883237779			Lineolic acids and derivatives	0.883237779	Fatty Acyls	0.998203874	Lipids and lipid-like molecules	0.998233914	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroperoxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Carbonyl compounds; Peroxols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alkyl hydroperoxides; Allylic hydroperoxides; Organic oxygen compounds; Chemical entities	FT_311.22217_9.435_rpneg
575_Rpneg_rhizo_FT_253.14445_8.722_rpneg	C12H20N3O3	[M - H]-	C12H20N3O3	Alkaloids	0.574477732	Lysine alkaloids	0.515267372	Quinolizidine alkaloids	0.158278152	Alpha amino acids and derivatives	0.591271818	Amino acids and derivatives	0.684622943	"Amino acids, peptides, and analogues"	0.690670967	Carboxylic acids and derivatives	0.978832901	Organic acids and derivatives	0.993943155	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_253.14445_8.722_rpneg
576_Rpneg_rhizo_FT_303.14407_8.828_rpneg	C14H24O7	[M - H]-	C14H24O7	Fatty acids	0.588455915	Fatty acyl glycosides	0.279032648	Fatty acyl glycosides of mono- and disaccharides	0.244441852	Fatty acid esters	0.963682532			Fatty acid esters	0.963682532	Fatty Acyls	0.946611524	Lipids and lipid-like molecules	0.958296001	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_303.14407_8.828_rpneg
